Name,Identity,E_value,Length,ACC_number
"NADPH cytochrome P450 oxidoreductase, partial [Coriandrum sativum]",0.7631578947368421,0.0,681,ALO61919
NADPH--cytochrome P450 reductase 2-like [Hibiscus syriacus],0.763046544428773,0.0,705,XP_039003161
hypothetical protein B456_009G005600 [Gossypium raimondii],0.7627118644067796,0.0,711,KJB53797
NADPH--cytochrome P450 reductase-like isoform X1 [Panicum virgatum] >gb|KAG2577748.1| hypothetical protein PVAP13_6NG191500 [Panicum virgatum],0.7626016260162601,0.0,707,XP_039816288
hypothetical protein RHMOL_Rhmol01G0003700 [Rhododendron molle],0.7625698324022346,0.0,708,KAI8570061
"NADPH--cytochrome P450 reductase, partial [Cucurbita argyrosperma subsp. sororia] >gb|KAG7029808.1| NADPH--cytochrome P450 reductase [Cucurbita argyrosperma subsp. argyrosperma]",0.7622377622377622,0.0,708,KAG6598867
NADPH--cytochrome P450 reductase-like [Cucurbita moschata] >ref|XP_022929667.1| NADPH--cytochrome P450 reductase-like [Cucurbita moschata],0.7622377622377622,0.0,708,XP_022929666
hypothetical protein [Gossypium klotzschianum],0.7620396600566572,0.0,730,MBA0657565
Flavodoxin-like [Parasponia andersonii],0.7619718309859155,0.0,691,PON75938
NADPH--cytochrome P450 reductase 1-like [Hibiscus syriacus] >gb|KAE8700138.1| NADPH--cytochrome P450 reductase [Hibiscus syriacus],0.7619718309859155,0.0,712,XP_039005005
NADPH--cytochrome P450 reductase 1-like [Juglans microcarpa x Juglans regia],0.7619047619047619,0.0,708,XP_041021457
uncharacterized protein J3R85_010603 [Psidium guajava],0.7619047619047619,0.0,685,KAI3424498
NADPH--cytochrome P450 reductase 2-like [Hibiscus syriacus],0.7616361071932299,0.0,708,XP_039041226
PREDICTED: NADPH--cytochrome P450 reductase-like [Nelumbo nucifera],0.7615062761506276,0.0,704,XP_010265447
unnamed protein product [Linum tenue],0.7613636363636364,0.0,697,CAI0402957
NADPH--cytochrome P450 reductase 2 [Ricinus communis],0.7612359550561798,0.0,715,XP_048227783
NADPH--cytochrome P450 reductase [Actinidia chinensis var. chinensis],0.7611731843575419,0.0,701,PSS36215
NADPH--cytochrome P450 reductase [Rosa chinensis],0.7609970674486803,0.0,682,XP_024196855
NADPH--cytochrome P450 reductase-like [Cucumis melo],0.7608391608391608,0.0,708,XP_008451695
NADPH--cytochrome P450 reductase-like [Cucurbita pepo subsp. pepo],0.7608391608391608,0.0,708,XP_023546087
NADPH--cytochrome P450 reductase-like [Cucurbita maxima] >ref|XP_022997390.1| NADPH--cytochrome P450 reductase-like [Cucurbita maxima],0.7608391608391608,0.0,708,XP_022997389
NADPH--cytochrome P450 reductase [Hibiscus syriacus],0.7606837606837606,0.0,733,KAE8702049
NADPH--cytochrome P450 reductase-like [Populus alba] >gb|KAG6740758.1| hypothetical protein POTOM_056227 [Populus tomentosa] >gb|TKS10675.1| plasma membrane H+ ATPase family protein [Populus alba],0.7605633802816901,0.0,712,XP_034918122
hypothetical protein CMV_009760 [Castanea mollissima],0.7605633802816901,0.0,750,KAF3966119
NADPH cytochrome P450 oxidoreductase [Thapsia villosa var. laciniata],0.760522496371553,0.0,681,ALO61913
NADPH--cytochrome P450 reductase-like [Cucumis melo var. makuwa],0.760522496371553,0.0,702,KAA0055566
hypothetical protein E2562_004202 [Oryza meyeriana var. granulata],0.7605177993527508,0.0,693,KAF0890698
cytochrome P450 reductase [Santalum album],0.7605042016806722,0.0,708,ANQ46482
PREDICTED: NADPH--cytochrome P450 reductase-like [Populus euphratica],0.7605042016806722,0.0,712,XP_011043963
hypothetical protein B456_009G005600 [Gossypium raimondii],0.7604327666151468,0.0,657,KJB53795
NADPH cytochrome P450 reductase [Ammi majus],0.7602339181286549,0.0,681,AAS90127
hypothetical protein H0E87_029488 [Populus deltoides],0.7602339181286549,0.0,697,KAH8482031
cytochrome NADPH P450 reductase [Glycyrrhiza uralensis],0.7601115760111576,0.0,705,QCZ35624
NADPH--cytochrome P450 reductase [Actinidia chinensis var. chinensis],0.7597222222222222,0.0,708,PSR85236
NADPH--cytochrome P450 reductase-like [Benincasa hispida],0.7594405594405594,0.0,708,XP_038889525
"NADPH:cytochrome P450 reductase, partial [Siraitia grosvenorii]",0.7594405594405594,0.0,708,AYE89265
hypothetical protein LSAT_5X85441 [Lactuca sativa],0.7591125198098256,0.0,626,PLY84305
NADPH--cytochrome P450 reductase [Helianthus annuus] >gb|KAF5813263.1| putative NADPH--hemoprotein reductase [Helianthus annuus],0.7591036414565826,0.0,705,XP_021982246
hypothetical protein M8C21_004483 [Ambrosia artemisiifolia],0.7591036414565826,0.0,703,KAI7743069
NADPH--cytochrome P450 reductase [Helianthus annuus] >gb|KAF5789522.1| putative NADPH--hemoprotein reductase [Helianthus annuus],0.7591036414565826,0.0,707,XP_021981351
"cytochrome P450, putative, partial [Ricinus communis]",0.7590711175616836,0.0,694,EEF27920
NADPH--cytochrome P450 reductase [Camellia lanceoleosa],0.7590529247910863,0.0,703,KAI8015821
NADPH--cytochrome P450 reductase-like [Malus sylvestris],0.7590529247910863,0.0,712,XP_050118921
hypothetical protein [Gossypium laxum],0.7590361445783133,0.0,662,MBA0719135
NADPH--cytochrome P450 reductase-like [Setaria viridis] >gb|TKW24174.1| hypothetical protein SEVIR_3G034700v2 [Setaria viridis],0.7588424437299035,0.0,694,XP_034586132
NADPH--cytochrome P450 reductase [Manihot esculenta] >gb|OAY31944.1| hypothetical protein MANES_14G154000v8 [Manihot esculenta],0.7584269662921348,0.0,710,XP_021591777
NADPH cytochrome P450 reductase [Petroselinum crispum],0.7584187408491947,0.0,681,AAB97736
NADPH--cytochrome P450 reductase-like [Cucumis melo var. makuwa],0.7583212735166426,0.0,696,TYK01353
NADPH cytochrome P450 oxidoreductase [Apium graveolens],0.7580174927113703,0.0,683,ALO61910
hypothetical protein RHSIM_Rhsim03G0264500 [Rhododendron simsii],0.7579972183588317,0.0,701,KAF7148888
NADPH--cytochrome P450 reductase 2-like [Syzygium oleosum],0.7577464788732394,0.0,713,XP_030458794
NADPH--cytochrome P450 reductase 2-like [Rhodamnia argentea],0.7577464788732394,0.0,709,XP_030544195
hypothetical protein H0E87_029488 [Populus deltoides],0.7577464788732394,0.0,712,KAH8482030
cytochrome C reductase [Populus tomentosa],0.7577464788732394,0.0,712,QED55144
hypothetical protein POTOM_057348 [Populus tomentosa],0.7577464788732394,0.0,712,KAG6739733
hypothetical protein M8C21_004482 [Ambrosia artemisiifolia],0.757703081232493,0.0,703,KAI7743068
NADPH--cytochrome P450 reductase-like [Pyrus x bretschneideri],0.7576601671309192,0.0,712,XP_048433037
hypothetical protein L6164_014062 [Bauhinia variegata],0.7573632538569425,0.0,706,KAI4335417
NADPH--cytochrome P450 reductase-like isoform X3 [Capsicum annuum],0.7573221757322176,0.0,687,XP_047270987
NADPH--cytochrome P450 reductase [Setaria italica] >gb|RCV15138.1| hypothetical protein SETIT_3G033700v2 [Setaria italica],0.7572347266881029,0.0,694,XP_004960247
hypothetical protein E3N88_28494 [Mikania micrantha],0.7572078907435509,0.0,691,KAD4179903
unnamed protein product [Linum tenue],0.7571022727272727,0.0,688,CAI0402956
NADPH--cytochrome P450 reductase-like isoform X2 [Malus sylvestris],0.7569832402234636,0.0,708,XP_050132263
NADPH cytochrome P450 reductase [Striga asiatica],0.7569832402234636,0.0,712,GER52614
NADPH--cytochrome P450 reductase-like [Macadamia integrifolia],0.7569832402234636,0.0,701,XP_042501262
NADPH--cytochrome P450 reductase isoform X1 [Hevea brasiliensis] >ref|XP_021657436.1| NADPH--cytochrome P450 reductase isoform X2 [Hevea brasiliensis],0.7569832402234636,0.0,710,XP_021657435
hypothetical protein HYC85_007667 [Camellia sinensis],0.7569444444444444,0.0,703,KAF5954811
NADPH cytochrome P450 reductase [Striga asiatica],0.7566433566433567,0.0,708,GER27817
NADPH--cytochrome P450 reductase [Cucumis sativus] >gb|KGN61141.1| hypothetical protein Csa_021368 [Cucumis sativus],0.7566433566433567,0.0,708,XP_004148333
hypothetical protein I3842_08G036600 [Carya illinoinensis] >gb|KAG7966174.1| hypothetical protein I3843_08G036300 [Carya illinoinensis],0.7566063977746871,0.0,717,KAG6698797
Cystal structure of Arabidopsis ATR2 [Arabidopsis thaliana] >pdb|5GXU|B Cystal structure of Arabidopsis ATR2 [Arabidopsis thaliana],0.7565891472868217,0.0,640,5GXU_A
TPA_asm: hypothetical protein HUJ06_003955 [Nelumbo nucifera],0.7565084226646248,0.0,646,DAD45725
unnamed protein product [Linum tenue],0.7563739376770539,0.0,713,CAI0394000
NADPH-cytochrome P450 oxydoreductase isoform 3 [Populus trichocarpa x Populus deltoides],0.7563380281690141,0.0,712,AAK15261
NADPH--cytochrome P450 reductase-like [Andrographis paniculata],0.7563025210084033,0.0,703,XP_051151073
NADPH--cytochrome P450 reductase 2 [Rosa chinensis] >gb|PRQ37419.1| putative NADPH--hemoprotein reductase [Rosa chinensis],0.7563025210084033,0.0,712,XP_024196854
NADPH--cytochrome P450 reductase-like [Malus domestica] >gb|RXH78683.1| hypothetical protein DVH24_002201 [Malus domestica],0.7562674094707521,0.0,712,XP_008391625
NADPH-cytochrome P450 reductase [Sorbus aucuparia],0.7562674094707521,0.0,712,AHN09743
hypothetical protein L2E82_38866 [Cichorium intybus],0.7562674094707521,0.0,709,KAI3709108
NADPH--cytochrome P450 reductase-like [Pyrus ussuriensis x Pyrus communis],0.7562674094707521,0.0,712,KAB2600139
hypothetical protein RHGRI_000029 [Rhododendron griersonianum],0.756198347107438,0.0,718,KAG5563689
NADPH--cytochrome P450 reductase 2 [Citrus sinensis],0.756198347107438,0.0,719,KAH9653924
NADPH--cytochrome P450 reductase 2 [Eucalyptus grandis],0.7561327561327561,0.0,683,XP_010046982
NADPH--cytochrome P450 reductase-like isoform X1 [Malus sylvestris],0.7559274755927475,0.0,709,XP_050132262
NADPH--cytochrome P450 reductase [Pyrus ussuriensis x Pyrus communis],0.755586592178771,0.0,708,KAB2625927
hypothetical protein GH714_002537 [Hevea brasiliensis],0.755586592178771,0.0,710,KAF2309441
NADPH--cytochrome P450 reductase-like [Salvia splendens],0.7552447552447552,0.0,705,XP_041998854
hypothetical protein I3760_08G036800 [Carya illinoinensis],0.7552155771905424,0.0,717,KAG2692115
hypothetical protein OsJ_16444 [Oryza sativa Japonica Group],0.755,0.0,646,EEE61817
hypothetical protein L1987_54431 [Smallanthus sonchifolius],0.7549019607843137,0.0,707,KAI3754644
hypothetical protein L1887_38541 [Cichorium endivia],0.754874651810585,0.0,709,KAI3496187
hypothetical protein EUGRSUZ_C00154 [Eucalyptus grandis],0.7546897546897547,0.0,683,KCW78706
NADPH--cytochrome P450 reductase [Hibiscus syriacus],0.7545839210155149,0.0,719,KAE8667039
hypothetical protein L1987_41041 [Smallanthus sonchifolius],0.7544117647058823,0.0,674,KAI3786945
NADPH--cytochrome P450 reductase isoform X2 [Malus domestica],0.7541899441340782,0.0,708,XP_008383106
NADPH--cytochrome P450 reductase-like [Pyrus x bretschneideri],0.7541899441340782,0.0,708,XP_048433061
NADPH--cytochrome P450 reductase-like [Momordica charantia],0.7541899441340782,0.0,709,XP_022135427
hypothetical protein L1987_21150 [Smallanthus sonchifolius],0.7541899441340782,0.0,709,KAI3811426
NADPH--cytochrome P450 reductase 2 [Citrus sinensis],0.7541666666666667,0.0,729,KAH9653927
NADPH--cytochrome P450 reductase 2 [Populus trichocarpa] >gb|AAK15260.1| NADPH-cytochrome P450 oxydoreductase isoform 2 [Populus trichocarpa x Populus deltoides] >gb|PNT32099.1| hypothetical protein POPTR_006G167200v4 [Populus trichocarpa],0.7538677918424754,0.0,712,XP_006381796
hypothetical protein I3842_07G194900 [Carya illinoinensis],0.7538677918424754,0.0,679,KAG6705734
hypothetical protein I3760_07G189900 [Carya illinoinensis] >gb|KAG7972521.1| hypothetical protein I3843_07G188800 [Carya illinoinensis],0.7538677918424754,0.0,679,KAG2699355
CPR01 [Salvia rosmarinus],0.7538461538461538,0.0,705,QIH97371
NADPH--cytochrome P450 reductase isoform X2 [Trifolium pratense],0.7538461538461538,0.0,702,XP_045814862
cytochrome P450 reductase [Tripterygium wilfordii],0.7538247566063978,0.0,708,AVI04908
NADPH--cytochrome P450 reductase 1 [Lolium rigidum],0.7536231884057971,0.0,692,XP_047069589
NAD_binding_1 domain-containing protein/Flavodoxin_1 domain-containing protein/FAD_binding_1 domain-containing protein [Cephalotus follicularis],0.7535211267605634,0.0,713,GAV59576
hypothetical protein L1987_01692 [Smallanthus sonchifolius],0.7535014005602241,0.0,703,KAI3827613
NADPH--cytochrome P450 reductase 1-like [Benincasa hispida],0.7535014005602241,0.0,708,XP_038879587
PREDICTED: NADPH--cytochrome P450 reductase [Nelumbo nucifera] >tpg|DAD27744.1| TPA_asm: hypothetical protein HUJ06_029212 [Nelumbo nucifera],0.7534818941504178,0.0,705,XP_010259920
NADPH--cytochrome P450 reductase 2 [Arachis ipaensis] >ref|XP_025630756.1| NADPH--cytochrome P450 reductase 2 [Arachis hypogaea] >gb|QHO21906.1| NADPH--cytochrome P450 reductase [Arachis hypogaea] >gb|RYR30272.1| hypothetical protein Ahy_B01g055079 [Arachis hypogaea],0.7531556802244039,0.0,704,XP_020962491
NADPH--cytochrome P450 reductase 2 [Arachis hypogaea] >gb|QHO50319.1| NADPH--cytochrome P450 reductase [Arachis hypogaea] >gb|RYR77034.1| hypothetical protein Ahy_A01g001516 [Arachis hypogaea],0.7531556802244039,0.0,704,XP_025607261
hypothetical protein HHK36_033227 [Tetracentron sinense],0.7531380753138075,0.0,703,KAF8364798
NADPH--cytochrome P450 reductase isoform X1 [Malus domestica],0.7531380753138075,0.0,709,XP_008383105
hypothetical protein DVH24_018943 [Malus domestica],0.7531380753138075,0.0,709,RXH71588
NADPH-cytochrome reductase [Mucuna pruriens],0.7527932960893855,0.0,702,RDX71566
hypothetical protein C1H46_008602 [Malus baccata],0.7527777777777778,0.0,708,TQE05783
hypothetical protein H0E87_012428 [Populus deltoides],0.7524613220815752,0.0,712,KAH8505171
hypothetical protein BDE02_06G146100 [Populus trichocarpa],0.7524613220815752,0.0,712,KAI5585444
NADPH--cytochrome P450 reductase 1 [Lactuca sativa] >gb|PLY75481.1| hypothetical protein LSAT_7X54581 [Lactuca sativa],0.7524475524475525,0.0,709,XP_023731734
hypothetical protein JHK87_046430 [Glycine soja],0.7524475524475525,0.0,707,KAG4932428
NADPH--cytochrome P450 reductase isoform X3 [Abrus precatorius],0.7524475524475525,0.0,704,XP_027369070
P450 reductase 2 [Perilla frutescens var. hirtella],0.7524475524475525,0.0,690,KAH6828609
NADPH--cytochrome P450 reductase 2-like [Tripterygium wilfordii] >gb|AVI04909.1| cytochrome P450 reductase [Tripterygium wilfordii],0.7524339360222532,0.0,708,XP_038696598
NADPH--cytochrome P450 reductase-like isoform X2 [Cucurbita moschata],0.752112676056338,0.0,701,XP_022937882
POR1 [Tripterygium wilfordii],0.7521008403361344,0.0,708,UTK45976
hypothetical protein SADUNF_Sadunf18G0074100 [Salix dunnii],0.7517630465444288,0.0,712,KAF9662628
hypothetical protein HHK36_013613 [Tetracentron sinense],0.7517433751743375,0.0,703,KAF8400316
NADPH-cytochrome P450 reductase 1 [Panax ginseng],0.7514044943820225,0.0,709,QRG28713
NADPH--cytochrome P450 reductase isoform X1 [Abrus precatorius],0.7513966480446927,0.0,705,XP_027369068
NADPH--cytochrome P450 reductase 2 [Citrus sinensis],0.7510668563300142,0.0,678,KAH9653928
NADPH--cytochrome P450 reductase 2 [Glycine max] >ref|XP_028209353.1| NADPH--cytochrome P450 reductase 2-like [Glycine soja] >gb|KAG4942551.1| hypothetical protein JHK85_047197 [Glycine max] >gb|KAG5096891.1| hypothetical protein JHK82_046745 [Glycine max] >gb|KAH1117091.1| hypothetical protein GYH30_046436 [Glycine max] >gb|KAH1201296.1| NADPH--cytochrome P450 reductase [Glycine max] >gb|KRH02867.1| hypothetical protein GLYMA_17G063000v4 [Glycine max],0.7510489510489511,0.0,707,XP_003549436
NADPH--cytochrome P450 reductase-like [Cucurbita maxima],0.7510489510489511,0.0,708,XP_022969559
P450 reductase 2 [Perilla frutescens var. frutescens],0.7510489510489511,0.0,690,KAH6819276
P450 reductase 2 [Perilla frutescens var. frutescens] >gb|KAH6794467.1| P450 reductase 2 [Perilla frutescens var. hirtella],0.7510489510489511,0.0,690,KAH6772267
NADPH--cytochrome P450 reductase [Populus trichocarpa] >gb|KAI5557043.1| hypothetical protein BDE02_18G074900 [Populus trichocarpa] >gb|PNS93522.1| hypothetical protein POPTR_018G092100v4 [Populus trichocarpa],0.7507042253521127,0.0,712,XP_002324469
NADPH--cytochrome P450 reductase 2-like [Tripterygium wilfordii] >gb|KAF5742890.1| NADPH--cytochrome P450 reductase 2 [Tripterygium wilfordii],0.7507002801120448,0.0,708,XP_038711954
PREDICTED: NADPH--cytochrome P450 reductase 2-like [Raphanus sativus],0.7503852080123267,0.0,642,XP_018448133
NADPH--cytochrome P450 reductase isoform D [Glycine soja],0.7503628447024674,0.0,686,RZB55532
unnamed protein product [Linum tenue],0.750354609929078,0.0,698,CAI0402958
cytochrome P450 reductase [Tanacetum cinerariifolium],0.75,0.0,686,GEV10977
hypothetical protein F511_40349 [Dorcoceras hygrometricum],0.749656121045392,0.0,724,KZV20894
NADPH--cytochrome P450 reductase [Pisum sativum] >gb|KAI5414979.1| hypothetical protein KIW84_040434 [Pisum sativum],0.7496503496503496,0.0,704,XP_050917796
NADPH--cytochrome P450 reductase [Potentilla anserina],0.7496503496503496,0.0,706,XP_050372328
"NADPH:cytochrome P450 reductase, partial [Siraitia grosvenorii]",0.7496503496503496,0.0,708,AYE89264
NADPH--cytochrome P450 reductase [Vigna radiata var. radiata],0.7496503496503496,0.0,706,XP_014509248
NADPH--cytochrome P450 reductase-like isoform X1 [Cucurbita moschata],0.7496503496503496,0.0,708,XP_022937881
NADPH--cytochrome P450 reductase 2 [Citrus sinensis],0.7496443812233285,0.0,678,KAH9805928
unnamed protein product [Linum tenue],0.7496318114874816,0.0,757,CAI0402961
hypothetical protein L1987_29742 [Smallanthus sonchifolius],0.7493036211699164,0.0,709,KAI3801633
NADPH--cytochrome P450 reductase-like [Cucurbita maxima],0.7492997198879552,0.0,708,XP_022987440
hypothetical protein F511_04193 [Dorcoceras hygrometricum],0.7492997198879552,0.0,701,KZV33968
hypothetical protein L1987_64907 [Smallanthus sonchifolius],0.7492997198879552,0.0,704,KAI3725131
NADPH--cytochrome P450 reductase-like [Cucurbita pepo subsp. pepo],0.7492997198879552,0.0,708,XP_023516288
hypothetical protein Leryth_019897 [Lithospermum erythrorhizon],0.7489597780859917,0.0,721,KAG9159295
hypothetical protein MLD38_006738 [Melastoma candidum],0.7489421720733427,0.0,691,KAI4380561
NADPH-cytochrome P450 oxidoreductase [Salix suchowensis],0.7489421720733427,0.0,712,KAG5225773
hypothetical protein [Gossypium trilobum],0.7489361702127659,0.0,693,MBA0773840
NADPH--cytochrome P450 reductase [Cicer arietinum],0.7486033519553073,0.0,705,XP_004507858
hypothetical protein MANES_14G154000v8 [Manihot esculenta],0.7484756097560976,0.0,655,KAG8639539
PREDICTED: NADPH--cytochrome P450 reductase 2 [Fragaria vesca subsp. vesca],0.7482517482517482,0.0,709,XP_004296434
NADPH--cytochrome P450 reductase-like [Salvia splendens],0.7482517482517482,0.0,705,XP_042003122
NADPH--cytochrome P450 reductase-like [Cucurbita pepo subsp. pepo],0.7482517482517482,0.0,708,XP_023538302
hypothetical protein L6164_011642 [Bauhinia variegata],0.7482419127988749,0.0,756,KAI4344411
